"concept_id:ID","name",":LABEL"
"23197f2724fde4bfa930d5441125ce178114fa84e0f34922239c39e173148510","单位","Concept"
"4055a44ca7e334afa2f79fabf4cc7bbd08f61ece080c7515be6486e9148823d3","温度","Concept"
"0f96af10ceea0608148063b08939f7f211ebdfcacd4eabbc733385bc8217aff4","电站","Concept"
"68337730291f57e017eee99c1f38a42a4c59d988f73855200f085d7542859cf9","控制器","Concept"
"33f99245628e0cb67232bb4fe8476ca51febd8c6937e2a73e7371bf917b9943a","部署点","Concept"
"e89a5b8e58b2921f8ced24f5fa404473972b9fb8316167b62787746d2e169d72","分区","Concept"
"6e526f12d2c095efa9407e0f2d86c433646106a92977f39f288472604c74698a","数据","Concept"
"0131ee44e69860cb4634d2e17b4543a7f252587eeafa10d50753709e4eb46747","设备","Concept"
"b4613a07ee8e59611cb04f9460fc142737d8019262778684e38145532225a8ee","主控","Concept"
"34c8d0a962d3e0f128b6b72f6ef218835bbb1a51c555cc52a49aaf61f48fe841","数据点","Concept"
"370d0cf3febd9112cf527004aff820057729f8a9bdc857b8b170bf15bf2c5fa9","设备标识","Concept"
"93aebd0830ab55e84fa8448fd04e38ee138589c51b52f47161e3d2fad291038b","信息","Concept"
"906e80342a7be3a7af256118cbb3cf03bb49b9eade9d71d8b8f9b86bb43c1faa","标识","Concept"
"614bd39211f16e739e908349a50df3af749bc56e23b839dd7e1d0978f684dfb3","振动","Concept"
"9e20a485e8b8c3cfe9e1af3578d923f86895b4c37e4a9bda24745783b158e453","采集点","Concept"
"fe388981c3b80c7625890957614ef48745816f4b927eb2240eb54e66c1c3f172","电力系统","Concept"
"6e6c1d128f271d595300324dee3a6659d15389d6adbbd6598e45873a91187fc1","项目","Concept"
"5a8efffff9357d2508d8ce6c534d56e9dcd58c3208c85c7acc8fbc06b9188d34","系统","Concept"
"0324a926f01bef4e6ca08b9b2cb3c1f625c7437ae4dfe04f622320b08db83eda","序号","Concept"
"09f2cff5b43d2f36d73b3fd45930da3c2f1592c0a1ec91e2a6fd367eca5ca1db","比率","Concept"
"b0127ecd049892a8091be5b45c3de4362837b5750723429a601891af1fc0dafe","电气","Concept"
"ce684e86a91ce2839da02645cd0522ff2ecbfb2c8afaff1d31b417406e78d820","空间","Concept"
"26050859c7ec12455c5c6420d11be1a17d536c5462d723aa738611ed5b775409","参数","Concept"
"1688576ba19b33e502e627ec67939a6d402d6f07839f2d66c9957ac9d9fffb83","描述","Concept"
"524c2e935684dd1ad4188ccd9f36d66a5984a082de7942fdd04dee7e741d4c40","工业设备","Concept"
"afbbf4292b84070f5a7942964b3dcbb5d73ce6c738aa7d1a73db129b63862d55","核心","Concept"
"30026622f657b421c1757bcf48933f4608fcc4ba36a46a8d73f08fdb02708b9c","工业","Concept"
"2fcaab26634e2465b2fe619f5d7555c17944b8e8f24d57703485b6470fcf3092","管辖地","Concept"
"122f448305427a68220735c21f77741ddecc12a9eb9ef37a6e2471783ea726e6","平台","Concept"
"9e3a366ca500d953bb8472dabe0176d6bc8d67755de7656a73df46ddcf16539e","地点","Concept"
"1dec3f9e1d7b9c00c6b0f00ec1c751bc4365079762b5662eb403079d59742522","百分比","Concept"
"47c26e106d31160288fda91f14e28351ffd6c2c733bc247e4da40c65cb95eb59","监测仪","Concept"
"9387728d8d65473ce1ea79f985b07c22c2f604e9c99d01b9fb6c81bca9567313","度数","Concept"
"5da97d9460c2516f0d0c51f0c5bb7d84f7f122d74154ead61696706325a518f8","保护装置","Concept"
"b7005c2caed40dab4748bab400dad0456935547901ffcaee2e7662d183b80f19","项目号","Concept"
"3b81f7e651bfb54045a5bec80221133d8a5ba976cb16c90150763a7f026bf255","轴承","Concept"
"b4fe3a03cbd82944f434696ab4dbd5aec4f7a84575c9e7a6ffad13e01e2a54bb","仓库","Concept"
"156243ae74bdbadcb01b9584c732f9efded50c2162e048df5a9155eaf26f8fce","成像技术","Concept"
"bedfbdd85ca69ffa07c0e7d22b87bbb22fa546828ca160cf38ac2c35092f8f03","编码","Concept"
